WOE_ID	ISO	Name	Language	PlaceType	Parent_ID
2347363	TZ	Mwanza	ENG	State	23424973
2347364	TZ	"Pemba North"	ENG	State	23424973
2347365	TZ	Ruvuma	ENG	State	23424973
2347366	TZ	Shinyanga	ENG	State	23424973
2347367	TZ	Singida	ENG	State	23424973
2347368	TZ	Tabora	ENG	State	23424973
2347369	TZ	Tanga	ENG	State	23424973
2347370	TZ	Kagera	ENG	State	23424973
2347371	TZ	"Pemba South"	ENG	State	23424973
2347372	TZ	"Zanzibar South and Central"	ENG	State	23424973
2347373	TZ	"Zanzibar North"	ENG	State	23424973
2347374	TZ	"Dar es Salaam"	ENG	State	23424973
2347375	TZ	Rukwa	ENG	State	23424973
2347376	TZ	"Zanzibar West"	ENG	State	23424973
2347352	TZ	Arusha	ENG	State	23424973
56025085	TZ	Manyara	ENG	State	23424973
2347357	TZ	Kilimanjaro	ENG	State	23424973
24549907	VI	"Saint Croix Island"	ENG	State	23424985
24549908	VI	"Saint John Island"	ENG	State	23424985
24549909	VI	"Saint Thomas Island"	ENG	State	23424985
2346638	RO	Maramures	RUM	State	23424933
2346645	RO	"Satu Mare"	RUM	State	23424933
2346620	RO	Bistrita-Nasaud	RUM	State	23424933
2346641	RO	Neamt	RUM	State	23424933
2346640	RO	Mures	RUM	State	23424933
2346634	RO	Harghita	RUM	State	23424933
2346651	RO	Vaslui	RUM	State	23424933
2346615	RO	Alba	RUM	State	23424933
2346635	RO	Hunedoara	RUM	State	23424933
2346629	RO	Covasna	RUM	State	23424933
2346646	RO	Sibiu	RUM	State	23424933
2346623	RO	Brasov	RUM	State	23424933
2346632	RO	Galati	RUM	State	23424933
2346625	RO	Buzau	RUM	State	23424933
2346652	RO	Valcea	RUM	State	23424933
2346643	RO	Prahova	RUM	State	23424933
2346622	RO	Braila	RUM	State	23424933
2346650	RO	Tulcea	RUM	State	23424933
2346633	RO	Gorj	RUM	State	23424933
2346642	RO	Olt	RUM	State	23424933
2346636	RO	Ialomita	RUM	State	23424933
2346628	RO	Constanta	RUM	State	23424933
2346631	RO	Dolj	RUM	State	23424933
2346655	RO	Giurgiu	RUM	State	23424933
2346648	RO	Teleorman	RUM	State	23424933
29281934	RO	Ilfov	RUM	State	23424933
2346654	RO	Calarasi	RUM	State	23424933
2346653	RO	Vrancea	RUM	State	23424933
2346618	RO	Bacau	RUM	State	23424933
2346627	RO	Cluj	RUM	State	23424933
2346644	RO	Salaj	RUM	State	23424933
2346619	RO	Bihor	RUM	State	23424933
2346616	RO	Arad	RUM	State	23424933
2346617	RO	Arges	RUM	State	23424933
2346630	RO	Dambovita	RUM	State	23424933
2346637	RO	Iasi	RUM	State	23424933
2346649	RO	Timis	RUM	State	23424933
2346626	RO	Caras-Severin	RUM	State	23424933
2346639	RO	Mehedinti	RUM	State	23424933
2346621	RO	Botosani	RUM	State	23424933
2346647	RO	Suceava	RUM	State	23424933
2346624	RO	Bucuresti	RUM	State	23424933
2345980	KZ	Aqtobe	ENG	State	23424871
2345982	KZ	"Ongtustik Qazaqstan"	ENG	State	23424871
2345983	KZ	Zhambyl	ENG	State	23424871
2345986	KZ	Atyrau	ENG	State	23424871
2345990	KZ	Qyzylorda	ENG	State	23424871
2345991	KZ	Mangghystau	ENG	State	23424871
2345993	KZ	Pavlodar	ENG	State	23424871
2345996	KZ	Aqmola	ENG	State	23424871
2345998	KZ	"Batys Qazaqstan"	ENG	State	23424871
20070174	KZ	"Soltustik Qazaqstan"	ENG	State	23424871
20070175	KZ	"Shyghys Qazaqstan"	ENG	State	23424871
20070176	KZ	Qostanay	ENG	State	23424871
20070177	KZ	Bayqongyr	ENG	State	23424871
20070178	KZ	Qaraghandy	ENG	State	23424871
20070179	KZ	Almaty	ENG	State	23424871
20070180	KZ	Almaty	ENG	State	23424871
20070181	KZ	Astana	ENG	State	23424871
2346495	PK	"Federally Administered Tribal Areas"	ENG	State	23424922
2346496	PK	Balochistan	ENG	State	23424922
20070149	PK	Islamabad	ENG	State	23424922
2346498	PK	Punjab	ENG	State	23424922
2346501	PK	"Northern Areas"	ENG	State	23424922
2346499	PK	Sindh	ENG	State	23424922
2346500	PK	"Azad Kashmir"	ENG	State	23424922
2346497	PK	"North-West Frontier"	ENG	State	23424922
20070214	AZ	Agcabadi	ENG	State	23424741
20070215	AZ	Agsu	ENG	State	23424741
20070216	AZ	"Ali Bayramli"	ENG	State	23424741
20070217	AZ	Astara	ENG	State	23424741
20070218	AZ	Baki	ENG	State	23424741
20070219	AZ	Barda	ENG	State	23424741
20070220	AZ	Balakan	ENG	State	23424741
20070221	AZ	Xacmaz	ENG	State	23424741
20070222	AZ	Daskasan	ENG	State	23424741
20070223	AZ	Calilabad	ENG	State	23424741
20070224	AZ	Cabrayil	ENG	State	23424741
20070225	AZ	Fuzuli	ENG	State	23424741
20070226	AZ	Goycay	ENG	State	23424741
20070227	AZ	Imisli	ENG	State	23424741
20070228	AZ	Ismayilli	ENG	State	23424741
20070229	AZ	Qax	ENG	State	23424741
20070230	AZ	Gadabay	ENG	State	23424741
20070231	AZ	Ganca	ENG	State	23424741
20070232	AZ	Quba	ENG	State	23424741
20070233	AZ	Qubadli	ENG	State	23424741
20070234	AZ	Qusar	ENG	State	23424741
20070235	AZ	Qabala	ENG	State	23424741
20070236	AZ	Kurdamir	ENG	State	23424741
20070237	AZ	Lacin	ENG	State	23424741
20070238	AZ	Lerik	ENG	State	23424741
20070239	AZ	Masalli	ENG	State	23424741
20070240	AZ	Mingacevir	ENG	State	23424741
20070241	AZ	Neftcala	ENG	State	23424741
20070242	AZ	Bilasuvar	ENG	State	23424741
20070243	AZ	Saatli	ENG	State	23424741
20070244	AZ	Samkir	ENG	State	23424741
20070245	AZ	Saki	ENG	State	23424741
20070246	AZ	Saki	ENG	State	23424741
20070247	AZ	Sumqayit	ENG	State	23424741
20070248	AZ	Tovuz	ENG	State	23424741
20070249	AZ	Ucar	ENG	State	23424741
20070250	AZ	Oguz	ENG	State	23424741
20070251	AZ	Yardimli	ENG	State	23424741
20070252	AZ	Yevlax	ENG	State	23424741
20070253	AZ	Yevlax	ENG	State	23424741
20070254	AZ	Zaqatala	ENG	State	23424741
20070255	AZ	Zangilan	ENG	State	23424741
20070256	AZ	Zardab	ENG	State	23424741
20070257	AZ	Beylaqan	ENG	State	23424741
20070258	AZ	Agdam	ENG	State	23424741
20070259	AZ	Xocavand	ENG	State	23424741
20070260	AZ	Naftalan	ENG	State	23424741
20070261	AZ	Goranboy	ENG	State	23424741
20070262	AZ	Lankaran	ENG	State	23424741
20070263	AZ	Lankaran	ENG	State	23424741
20070264	AZ	Susa	ENG	State	23424741
20070265	AZ	Susa	ENG	State	23424741
20070266	AZ	Agstafa	ENG	State	23424741
20070267	AZ	Qazax	ENG	State	23424741
20070268	AZ	Xanlar	ENG	State	23424741
20070269	AZ	Samux	ENG	State	23424741
20070270	AZ	Samaxi	ENG	State	23424741
20070271	AZ	Xizi	ENG	State	23424741
20070272	AZ	Qobustan	ENG	State	23424741
20070273	AZ	Kalbacar	ENG	State	23424741
20070274	AZ	Tartar	ENG	State	23424741
20070275	AZ	Naxcivan	ENG	State	23424741
20070276	AZ	Xankandi	ENG	State	23424741
20070277	AZ	Xocali	ENG	State	23424741
20070278	AZ	Siyazan	ENG	State	23424741
20070279	AZ	Davaci	ENG	State	23424741
20070280	AZ	Salyan	ENG	State	23424741
20070281	AZ	Sabirabad	ENG	State	23424741
20070282	AZ	Haciqabul	ENG	State	23424741
20070283	AZ	Abseron	ENG	State	23424741
24550718	AZ	Shakhbuz	ENG	State	23424741
24550719	AZ	Ordubad	ENG	State	23424741
24550721	AZ	Culfa	ENG	State	23424741
24550722	AZ	Babek	ENG	State	23424741
20070213	AZ	Agdas	ENG	State	23424741
24550720	AZ	Sarur	ENG	State	23424741
2346949	SA	"الباحة"	ARA	State	23424938
2346950	SA	"الجوف"	ARA	State	23424938
2346951	SA	"الرياض"	ARA	State	23424938
2346952	SA	"القصيم"	ARA	State	23424938
2346954	SA	"الشرقية"	ARA	State	23424938
2346955	SA	"عسير"	ARA	State	23424938
2346956	SA	"جازان"	ARA	State	23424938
2346957	SA	"حائل"	ARA	State	23424938
2346958	SA	"المدينة"	ARA	State	23424938
2346959	SA	"مكة"	ARA	State	23424938
2346960	SA	"نجران"	ARA	State	23424938
2346961	SA	"الحدود الشمالية"	ARA	State	23424938
2346962	SA	"تبوك"	ARA	State	23424938
15021756	NZ	"Auckland Region"	ENG	State	23424916
15021753	NZ	"Bay of Plenty"	ENG	State	23424916
15021751	NZ	Canterbury	ENG	State	23424916
15021761	NZ	Gisborne	ENG	State	23424916
15021760	NZ	"Hawke's Bay"	ENG	State	23424916
15021764	NZ	"Manawatu Wanganui"	ENG	State	23424916
15021759	NZ	Marlborough	ENG	State	23424916
15021758	NZ	Nelson	ENG	State	23424916
15021755	NZ	Northland	ENG	State	23424916
15021754	NZ	Otago	ENG	State	23424916
15021750	NZ	Southland	ENG	State	23424916
15021763	NZ	Taranaki	ENG	State	23424916
15021757	NZ	Tasman	ENG	State	23424916
15021765	NZ	Waikato	ENG	State	23424916
15021762	NZ	Wellington	ENG	State	23424916
15021752	NZ	"West Coast"	ENG	State	23424916
56126020	NZ	"Chatham Islands"	ENG	State	23424916
56120087	EH	"Guelmim-Es Semara"	ENG	State	23424990
56120088	EH	"Oued Ed-Dahab-Lagouira"	ENG	State	23424990
56120089	EH	"Laâyoune-Boujdour-Sakia El Hamra"	ENG	State	23424990
2347109	AE	"أبوظبي"	ARA	State	23424738
2347110	AE	"عجمان"	ARA	State	23424738
2347111	AE	"دبي"	ARA	State	23424738
2347112	AE	"الفجيرة"	ARA	State	23424738
2347113	AE	"راس الخيمة"	ARA	State	23424738
2347114	AE	"الشارقة"	ARA	State	23424738
2347115	AE	"أم القيوين"	ARA	State	23424738
20069819	SD	" ولاية الخرطوم"	ARA	State	23424952
20069893	SD	" ولاية جنوب دارفور"	ARA	State	23424952
20069894	SD	" ولاية غرب دارفور"	ARA	State	23424952
20069895	SD	" ولاية شمال دارفور"	ARA	State	23424952
20069903	SD	"ولاية نهر النيل‎ "	ARA	State	23424952
20069904	SD	" ولاية البحر الأحمر"	ARA	State	23424952
20069905	SD	" ولاية كسلا"	ARA	State	23424952
20069906	SD	" ولاية القضارف"	ARA	State	23424952
20069910	SD	" ولاية جنوب كردفان"	ARA	State	23424952
20069911	SD	" ولاية غرب كردفان سابقا"	ARA	State	23424952
20069912	SD	" ولاية شمال كردفان"	ARA	State	23424952
20069913	SD	"النيل الأزرق"	ARA	State	23424952
20069914	SD	" النيل الأبيض‎ "	ARA	State	23424952
20069915	SD	"سنار‎"	ARA	State	23424952
20069916	SD	"الجزيرة (ولاية)"	ARA	State	23424952
20069999	SD	" ولاية الشمالية"	ARA	State	23424952
29389196	RS	"Severna Bachka"	ENG	State	20069818
29389197	RS	"Srednji Banat"	ENG	State	20069818
29389198	RS	Branichevo	ENG	State	20069818
29389199	RS	Rasina	ENG	State	20069818
29389200	RS	Pirot	ENG	State	20069818
29389201	RS	Kosovo	ENG	State	20069818
29389202	RS	Machva	ENG	State	20069818
29389203	RS	"Severni Banat"	ENG	State	20069818
29389204	RS	"Zapadna Bachka"	ENG	State	20069818
29389205	RS	Srem	ENG	State	20069818
29389206	RS	Bor	ENG	State	20069818
29389207	RS	"Kosovska Mitrovica"	ENG	State	20069818
29389208	RS	Jablanica	ENG	State	20069818
29389209	RS	Prizren	ENG	State	20069818
29389210	RS	Moravica	ENG	State	20069818
29389211	RS	Podunavlje	ENG	State	20069818
29389212	RS	"Juzhna Bachka"	ENG	State	20069818
29389213	RS	Zajechar	ENG	State	20069818
29389214	RS	Pech	ENG	State	20069818
29389215	RS	Pchinja	ENG	State	20069818
29389216	RS	Zlatibor	ENG	State	20069818
29389217	RS	Beograd	ENG	State	20069818
29389218	RS	"Kosovsko Pomoravlje"	ENG	State	20069818
29389219	RS	Toplica	ENG	State	20069818
29389220	RS	Kolubara	ENG	State	20069818
29389221	RS	Pomoravlje	ENG	State	20069818
29389222	RS	"Juzhni Banat"	ENG	State	20069818
29389223	RS	Nishava	ENG	State	20069818
29389224	RS	Rashka	ENG	State	20069818
29389225	RS	Shumadija	ENG	State	20069818
2344836	SB	Malaita	ENG	State	23424766
2344837	SB	Western	ENG	State	23424766
2344838	SB	Central	ENG	State	23424766
2344839	SB	Guadalcanal	ENG	State	23424766
2344840	SB	Isabel	ENG	State	23424766
2344841	SB	Makira	ENG	State	23424766
20069919	SB	Temotu	ENG	State	23424766
2345047	CO	Amazonas	SPA	State	23424787
2345048	CO	Antioquia	SPA	State	23424787
2345049	CO	Arauca	SPA	State	23424787
2345050	CO	Atlantico	SPA	State	23424787
2345051	CO	Bolivar	SPA	State	23424787
2345052	CO	Boyaca	SPA	State	23424787
2345053	CO	Caldas	SPA	State	23424787
2345054	CO	Caqueta	SPA	State	23424787
2345055	CO	Cauca	SPA	State	23424787
2345056	CO	Cesar	SPA	State	23424787
2345057	CO	Choco	SPA	State	23424787
2345058	CO	Cordoba	SPA	State	23424787
2345059	CO	Guavaire	SPA	State	23424787
2345060	CO	Guainia	SPA	State	23424787
2345061	CO	Huila	SPA	State	23424787
2345062	CO	"La Guajira"	SPA	State	23424787
2345063	CO	Magdalena	SPA	State	23424787
2345064	CO	Meta	SPA	State	23424787
2345065	CO	Narino	SPA	State	23424787
2345066	CO	"Norte de Santander"	SPA	State	23424787
2345067	CO	Putumayo	SPA	State	23424787
2345068	CO	Quindio	SPA	State	23424787
2345069	CO	Risaralda	SPA	State	23424787
2345070	CO	"San Andres y Providencia"	SPA	State	23424787
2345071	CO	Santander	SPA	State	23424787
2345072	CO	Sucre	SPA	State	23424787
2345073	CO	Tolima	SPA	State	23424787
2345074	CO	"Valle del Cauca"	SPA	State	23424787
2345075	CO	Vaupes	SPA	State	23424787
2345076	CO	Vichada	SPA	State	23424787
2345077	CO	Casanare	SPA	State	23424787
2345078	CO	Cundinamarca	SPA	State	23424787
2345079	CO	"Distrito Especial"	SPA	State	23424787
2347083	CH	"Kanton Aargau"	GER	State	23424957
2347084	CH	"Kanton Appenzell Ausserrhoden"	GER	State	23424957
2347085	CH	"Kanton Basel-Land"	GER	State	23424957
2347086	CH	"Kanton Basel-Stadt"	GER	State	23424957
2347087	CH	"Kanton Bern"	GER	State	23424957
2347088	CH	"Canton de Fribourg"	FRE	State	23424957
2347089	CH	"Canton de Genève"	FRE	State	23424957
2347090	CH	"Kanton Glarus"	GER	State	23424957
2347091	CH	"Kanton Graubünden"	GER	State	23424957
2347092	CH	"Kanton Appenzell Innerrhoden"	GER	State	23424957
2347093	CH	"Kanton Luzern"	GER	State	23424957
2347094	CH	"Canton de Neuchâtel"	FRE	State	23424957
2347095	CH	"Kanton Nidwalden"	GER	State	23424957
2347096	CH	"Kanton Obwalden"	GER	State	23424957
2347097	CH	"Kanton St. Gallen"	GER	State	23424957
2347098	CH	"Kanton Schaffhausen"	GER	State	23424957
2347099	CH	"Kanton Schwyz"	GER	State	23424957
2347100	CH	"Kanton Solothurn"	GER	State	23424957
2347101	CH	"Kanton Thurgau"	GER	State	23424957
2347102	CH	"Cantone Ticino"	ITA	State	23424957
2347103	CH	"Kanton Uri"	GER	State	23424957
2347104	CH	"Canton de Valais"	FRE	State	23424957
2347105	CH	"Canton de Vaud"	FRE	State	23424957
2347106	CH	"Kanton Zug"	GER	State	23424957
2347107	CH	"Kanton Zürich"	GER	State	23424957
2347108	CH	"Canton de Jura"	FRE	State	23424957
2345172	DO	Azua	SPA	State	23424800
2345173	DO	Bahoruco	SPA	State	23424800
2345174	DO	Barahona	SPA	State	23424800
2345175	DO	Dajabon	SPA	State	23424800
2345176	DO	"Distrito Nacional"	SPA	State	23424800
2345177	DO	Duarte	SPA	State	23424800
2345178	DO	Espaillat	SPA	State	23424800
2345179	DO	Independencia	SPA	State	23424800
2345180	DO	"La Altagracia"	SPA	State	23424800
2345181	DO	"Elias Piña"	SPA	State	23424800
2345182	DO	Romana	SPA	State	23424800
2345183	DO	"Maria Trinidad Sanchéz"	SPA	State	23424800
2345184	DO	"Monte Cristri"	SPA	State	23424800
2345185	DO	Pedernales	SPA	State	23424800
2345186	DO	Peravia	SPA	State	23424800
2345187	DO	"Puerto Plata"	SPA	State	23424800
2345188	DO	Salcedo	SPA	State	23424800
2345189	DO	Samana	SPA	State	23424800
2345190	DO	"Sánchez Ramirez"	SPA	State	23424800
2345191	DO	"San Juan"	SPA	State	23424800
2345192	DO	"San Pedro de Marcoris"	SPA	State	23424800
2345193	DO	Santiago	SPA	State	23424800
2345194	DO	"Santiago Rodriguez"	SPA	State	23424800
2345195	DO	Valverde	SPA	State	23424800
2345196	DO	"El Seibo"	SPA	State	23424800
2345197	DO	"Hato Mayor"	SPA	State	23424800
2345198	DO	"La Vega"	SPA	State	23424800
2345199	DO	"Monseñor Nouel"	SPA	State	23424800
2345200	DO	"Monte Plata"	SPA	State	23424800
2345201	DO	"San Cristobal"	SPA	State	23424800
28358195	DO	"San Jose de Ocoa"	SPA	State	23424800
28358196	DO	"Santo Domingo"	SPA	State	23424800
2344801	BO	Chuquisaca	SPA	State	23424762
2344802	BO	Cochabamba	SPA	State	23424762
2344803	BO	"El Beni"	SPA	State	23424762
2344804	BO	"La Paz"	SPA	State	23424762
2344805	BO	Oruro	SPA	State	23424762
2344806	BO	Pando	SPA	State	23424762
2344807	BO	"Potosí"	SPA	State	23424762
2344808	BO	"Santa Cruz"	SPA	State	23424762
2344809	BO	Tarija	SPA	State	23424762
20070553	AD	"Andorra la Vella"	UNK	State	23424744
20070554	AD	Escaldes-Engordany	UNK	State	23424744
20070555	AD	"La Massana"	UNK	State	23424744
20070556	AD	Ordino	UNK	State	23424744
20070557	AD	Canillo	UNK	State	23424744
20070558	AD	Encamp	UNK	State	23424744
20070564	AD	"Sant Julià de Lòria"	UNK	State	23424744
2344883	BT	Samchi	ENG	State	23424770
2344876	BT	Geylegphug	ENG	State	23424770
2344878	BT	Lhuntshi	ENG	State	23424770
2344881	BT	Pemagatsel	ENG	State	23424770
2344882	BT	Punakha	ENG	State	23424770
2344875	BT	Daga	ENG	State	23424770
2344885	BT	Shemgang	ENG	State	23424770
2344874	BT	Chirang	ENG	State	23424770
2344872	BT	Bumthang	ENG	State	23424770
2344886	BT	Tashigang	ENG	State	23424770
2344877	BT	Ha	ENG	State	23424770
2344889	BT	"Wangdue Phodrang"	ENG	State	23424770
2344873	BT	Chhukha	ENG	State	23424770
2344888	BT	Tongsa	ENG	State	23424770
2344879	BT	Mongar	ENG	State	23424770
2344884	BT	Samdrup	ENG	State	23424770
55967862	BT	Gasa	ENG	State	23424770
55967863	BT	"Tashi Yangtse"	ENG	State	23424770
2344887	BT	Thimphu	ENG	State	23424770
2344880	BT	Paro	ENG	State	23424770
24549689	FO	Klaksvik	DAN	State	23424816
24549690	FO	"Norðoy"	DAN	State	23424816
24549691	FO	"Syðra Eysturoy"	DAN	State	23424816
24549692	FO	"Tórshavn"	DAN	State	23424816
24549693	FO	"Norðara Eysturoy"	DAN	State	23424816
24549694	FO	"Vága"	DAN	State	23424816
24549695	FO	Sandoy	DAN	State	23424816
24549696	FO	Streymoy	DAN	State	23424816
24549697	FO	"Suðuroy"	DAN	State	23424816
2345340	FM	"State of Kosrae"	ENG	State	23424815
2345341	FM	"State of Pohnpei"	ENG	State	23424815
2345342	FM	"State of Chuuk"	ENG	State	23424815
2345343	FM	"State of Yap"	ENG	State	23424815
20070023	NP	Purwanchal	UNK	State	23424911
20070026	NP	Pashchimanchal	UNK	State	23424911
20070030	NP	"Sudur Pashchimanchal"	UNK	State	23424911
20070029	NP	Madhyamanchal	UNK	State	23424911
20070018	NP	"Madhya Pashchimanchal"	UNK	State	23424911
2347810	ZW	Manicaland	ENG	State	23425004
2347811	ZW	Midlands	ENG	State	23425004
2347812	ZW	"Mashonaland Central"	ENG	State	23425004
2347813	ZW	"Mashonaland East"	ENG	State	23425004
2347814	ZW	"Mashonaland West"	ENG	State	23425004
24550730	ZW	Bulawayo	ENG	State	23425004
24550731	ZW	Harare	ENG	State	23425004
2347817	ZW	Masvingo	ENG	State	23425004
2347815	ZW	"Matabeleland North"	ENG	State	23425004
2347816	ZW	"Matabeleland South"	ENG	State	23425004
55948205	MD	"Anenii Noi"	UNK	State	23424885
20069873	MD	Balti	UNK	State	23424885
55948179	MD	Basarabeasca	UNK	State	23424885
55948180	MD	Briceni	UNK	State	23424885
20069882	MD	Cahul	UNK	State	23424885
55948181	MD	Calarasi	UNK	State	23424885
55948182	MD	Cantemir	UNK	State	23424885
55948183	MD	Causeni	UNK	State	23424885
20069878	MD	Chisinau	UNK	State	23424885
55948184	MD	Cimislia	UNK	State	23424885
55948185	MD	Criuleni	UNK	State	23424885
55948186	MD	Donduseni	UNK	State	23424885
55948187	MD	Drochia	UNK	State	23424885
20069876	MD	Dubasari	UNK	State	23424885
20069871	MD	Edinet	UNK	State	23424885
55948188	MD	Falesti	UNK	State	23424885
55948189	MD	Floresti	UNK	State	23424885
20069881	MD	Gagauzia	UNK	State	23424885
55948190	MD	Glodeni	UNK	State	23424885
55948191	MD	Hincesti	UNK	State	23424885
55948192	MD	Ialoveni	UNK	State	23424885
55948193	MD	Leova	UNK	State	23424885
55948194	MD	Nisporeni	UNK	State	23424885
55948195	MD	Ocnita	UNK	State	23424885
20069875	MD	Orhei	UNK	State	23424885
55948196	MD	Rezina	UNK	State	23424885
55948197	MD	Riscani	UNK	State	23424885
55948198	MD	Singerei	UNK	State	23424885
55948199	MD	Soldanesti	UNK	State	23424885
20069872	MD	Soroca	UNK	State	23424885
55948200	MD	Stefan-voda	UNK	State	23424885
55948201	MD	"Stinga Nistrul"	UNK	State	23424885
55948202	MD	Straseni	UNK	State	23424885
55948203	MD	Taraclia	UNK	State	23424885
55948204	MD	Telenesti	UNK	State	23424885
20069877	MD	Tighina	UNK	State	23424885
20069874	MD	Ungheni	UNK	State	23424885
2347640	UY	Artigas	SPA	State	23424979
2347641	UY	Canelones	SPA	State	23424979
2347642	UY	"Cerro Largo"	SPA	State	23424979
2347643	UY	Colonia	SPA	State	23424979
2347644	UY	Durazno	SPA	State	23424979
2347645	UY	Flores	SPA	State	23424979
2347646	UY	Florida	SPA	State	23424979
2347647	UY	Lavalleja	SPA	State	23424979
2347648	UY	Maldonado	SPA	State	23424979
2347649	UY	Montevideo	SPA	State	23424979
2347650	UY	"Paysandú"	SPA	State	23424979
2347651	UY	"Río Negro"	SPA	State	23424979
2347652	UY	Rivera	SPA	State	23424979
2347653	UY	Rocha	SPA	State	23424979
2347654	UY	Salto	SPA	State	23424979
2347655	UY	"San José"	SPA	State	23424979
2347656	UY	Soriano	SPA	State	23424979
2347657	UY	"Tacuarembó"	SPA	State	23424979
2347658	UY	"Treinta y Tres"	SPA	State	23424979
24549864	PM	Miquelon-Langlade	FRE	State	23424939
24549865	PM	St.-Pierre	FRE	State	23424939
24549748	YT	"Kani Kele"	FRE	State	23424886
24549749	YT	Sada	FRE	State	23424886
24549750	YT	"M'Tsangamouji"	FRE	State	23424886
24549751	YT	Koungou	FRE	State	23424886
24549752	YT	Dembeni	FRE	State	23424886
24549753	YT	"Bouéni"	FRE	State	23424886
24549754	YT	Chiconi	FRE	State	23424886
24549755	YT	Acoua	FRE	State	23424886
24549756	YT	Bandrele	FRE	State	23424886
24549757	YT	Mamoudzou	FRE	State	23424886
24549758	YT	Mtsamboro	FRE	State	23424886
24549759	YT	Tsingoni	FRE	State	23424886
24549760	YT	Chirongui	FRE	State	23424886
24549761	YT	Dzaoudzi	FRE	State	23424886
24549762	YT	Bandraboua	FRE	State	23424886
24549763	YT	Ouangani	FRE	State	23424886
24549764	YT	Pamandzi	FRE	State	23424886
20069841	NA	Oshikoto	ENG	State	23424987
20069820	NA	Okavango	ENG	State	23424987
20069838	NA	Karas	ENG	State	23424987
20069842	NA	Omusati	ENG	State	23424987
20069836	NA	Omaheke	ENG	State	23424987
20069835	NA	Otjozondjupa	ENG	State	23424987
20069844	NA	Hardap	ENG	State	23424987
20069845	NA	Khomas	ENG	State	23424987
20069837	NA	Erongo	ENG	State	23424987
20069834	NA	Caprivi	ENG	State	23424987
20069843	NA	Oshana	ENG	State	23424987
20069839	NA	Kunene	ENG	State	23424987
20069840	NA	Ohangwena	ENG	State	23424987
2344811	MM	"Chin State"	ENG	State	23424763
2344813	MM	"Kachin State"	ENG	State	23424763
2344816	MM	Magway	ENG	State	23424763
2344823	MM	Yangon	ENG	State	23424763
2344817	MM	Mandalay	ENG	State	23424763
2344818	MM	Bago	ENG	State	23424763
2344819	MM	Sagaing	ENG	State	23424763
2344810	MM	"Rakhine State"	ENG	State	23424763
2344814	MM	"Karan State"	ENG	State	23424763
2344821	MM	Tenasserim	ENG	State	23424763
2344815	MM	"Kayan State"	ENG	State	23424763
2344822	MM	"Mon State"	ENG	State	23424763
2344820	MM	"Shan State"	ENG	State	23424763
2344812	MM	Ayeyarwady	ENG	State	23424763
2345248	EG	"شمال سيناء"	ARA	State	23424802
2345234	EG	"القليوبية"	ARA	State	23424802
2345223	EG	"الدقهلية"	ARA	State	23424802
2345232	EG	"المنيا"	ARA	State	23424802
2345238	EG	"اسوان"	ARA	State	23424802
2345231	EG	"المنوفية"	ARA	State	23424802
2345246	EG	"سوهاج"	ARA	State	23424802
2345236	EG	"الشرقية"	ARA	State	23424802
2345225	EG	"البحيرة"	ARA	State	23424802
2345224	EG	"البحر الاحمر"	ARA	State	23424802
2345240	EG	"بني سويف"	ARA	State	23424802
2345228	EG	"الاسكندرية"	ARA	State	23424802
2345237	EG	"السويس"	ARA	State	23424802
2345244	EG	"مطروح"	ARA	State	23424802
2345239	EG	"اسيوط"	ARA	State	23424802
2345230	EG	"الجيزة"	ARA	State	23424802
2345242	EG	"دمياط"	ARA	State	23424802
2345235	EG	"الوادي الجديد"	ARA	State	23424802
2345247	EG	"جنوب سيناء"	ARA	State	23424802
2345226	EG	"الفيوم"	ARA	State	23424802
2345245	EG	"قنا"	ARA	State	23424802
56120896	EG	"الاقصر"	ARA	State	23424802
2345241	EG	"بورسعيد"	ARA	State	23424802
56120898	EG	"السادس من اكتوبر"	ARA	State	23424802
2345233	EG	"القاهرة"	ARA	State	23424802
2345243	EG	"كفر الشيخ"	ARA	State	23424802
2345227	EG	"الغربية"	ARA	State	23424802
56120897	EG	"حلوان"	ARA	State	23424802
2345229	EG	"الاسماعيلية"	ARA	State	23424802
20070124	MW	Chitipa	ENG	State	23424889
20070126	MW	Rumphi	ENG	State	23424889
20070127	MW	Mzimba	ENG	State	23424889
20070128	MW	Kasungu	ENG	State	23424889
20070129	MW	Nkhotakota	ENG	State	23424889
20070130	MW	Ntchisi	ENG	State	23424889
20070131	MW	Mchinji	ENG	State	23424889
20070132	MW	Dowa	ENG	State	23424889
20070133	MW	Salima	ENG	State	23424889
20070134	MW	Lilongwe	ENG	State	23424889
20070135	MW	Dedza	ENG	State	23424889
20070136	MW	Mangochi	ENG	State	23424889
20070137	MW	Ntcheu	ENG	State	23424889
20070138	MW	Machinga	ENG	State	23424889
20070139	MW	Mwanza	ENG	State	23424889
20070140	MW	Zomba	ENG	State	23424889
20070141	MW	Mulanje	ENG	State	23424889
20070142	MW	Chiradzulu	ENG	State	23424889
20070143	MW	Blantyre	ENG	State	23424889
20070144	MW	Thyolo	ENG	State	23424889
20070145	MW	Nsanje	ENG	State	23424889
20070146	MW	Chikwawa	ENG	State	23424889
20070147	MW	"Nkhata Bay"	ENG	State	23424889
56189817	MW	Balaka	ENG	State	23424889
56189818	MW	Karonga	ENG	State	23424889
56189819	MW	Phalombe	ENG	State	23424889
56189820	MW	Neno	ENG	State	23424889
